Unnamed: 0,temp_to_estimate,dist_to_central_station,year,month,week,day_of_year,day_of_month,day_of_week,hour,complete_timestamp(YYYY_M_DD_HH_M),barometer_hpa,temp_centr,hightemp_centr,lowtemp_centr,hum,dewpoint__c,wetbulb_c,windspeed_km_h,windrun_km,highwindspeed_km_h,windchill_c,heatindex_c,thwindex_c,thswindex_c,rain_mm,rain_rate_mm_h,solar_rad_w_m_2,solar_energy_ly,high_solar_rad_w_m_2,ET_Mm,heating_degree_days,cooling_degree_days,humidity_rh,solar_klux,timestamp,status
141,17.72,1101,2021,8,34,239,27,5,7,2021_8_27_7_2,1007.9,17.3,17.5,17.2,84,14.5,15.5,12.9,3.22,22.5,16.8,17.5,17.0,16.5,0.0,0.0,20,0.43,25,0.0,0.011,0.0,82.0,1,2021-08-27 07:02:00,Not_Visited
91,24.306,1101,2021,8,34,239,27,5,18,2021_8_27_18_0,1010.0,22.7,22.7,22.1,66,16.0,17.8,4.8,1.21,12.9,22.7,23.0,23.0,28.1,0.0,0.0,363,7.81,388,0.23,0.0,0.045,59.8,14,2021-08-27 18:00:00,Not_Visited
237,15.877,1101,2021,8,34,240,28,6,7,2021_8_28_7_2,1011.2,16.1,16.1,15.8,89,14.2,14.9,3.2,0.8,6.4,16.1,16.2,16.2,15.2,0.0,0.0,1,0.02,5,0.0,0.024,0.0,94.6,0,2021-08-28 07:02:00,Not_Visited
187,25.105,1101,2021,8,34,240,28,6,18,2021_8_28_18_0,1009.0,24.8,24.9,24.8,42,11.0,14.5,3.2,0.8,6.4,24.8,24.3,24.3,29.1,0.0,0.0,337,7.25,359,0.3,0.0,0.068,47.1,14,2021-08-28 18:00:00,Not_Visited
333,14.164,1101,2021,8,34,241,29,7,7,2021_8_29_7_2,1011.6,13.8,13.8,12.9,90,12.2,12.8,0.0,0.0,0.0,13.8,13.9,13.9,13.5,0.0,0.0,26,0.56,32,0.0,0.047,0.0,94.0,1,2021-08-29 07:02:00,Not_Visited
283,25.504,1101,2021,8,34,241,29,7,18,2021_8_29_18_0,1009.4,25.3,25.3,24.7,40,10.7,14.3,3.2,0.8,11.3,25.3,24.6,24.6,29.3,0.0,0.0,347,7.46,387,0.3,0.0,0.072,40.7,14,2021-08-29 18:00:00,Not_Visited
429,14.912,1101,2021,8,35,242,30,1,7,2021_8_30_7_2,1011.1,13.7,13.7,12.9,92,12.4,12.9,0.0,0.0,0.0,13.7,13.8,13.8,13.5,0.0,0.0,29,0.62,40,0.0,0.049,0.0,92.6,2,2021-08-30 07:02:00,Not_Visited
379,25.823,1101,2021,8,35,242,30,1,18,2021_8_30_18_0,1009.4,26.7,27.7,26.7,42,12.7,16.0,4.8,1.21,22.5,26.7,26.1,26.1,29.9,0.0,0.0,246,5.29,366,0.3,0.0,0.087,44.6,11,2021-08-30 18:00:00,Not_Visited
525,16.912,1101,2021,8,35,243,31,2,7,2021_8_31_7_2,1014.4,14.9,14.9,14.0,95,14.2,14.4,0.0,0.0,3.2,14.9,15.2,15.2,15.7,0.0,0.0,54,1.16,62,0.0,0.035,0.0,92.5,4,2021-08-31 07:02:00,Not_Visited
475,21.443,1101,2021,8,35,243,31,2,18,2021_8_31_18_0,1013.1,20.3,22.1,20.3,76,15.9,17.2,8.0,2.01,16.1,20.3,20.8,20.8,21.7,0.6,10.6,86,1.85,90,0.2,0.0,0.02,70.7,5,2021-08-31 18:00:00,Not_Visited
718,16.445,1101,2021,9,35,245,2,4,7,2021_9_2_7_2,1022.0,16.3,16.3,16.2,82,13.3,14.3,1.6,0.4,3.2,16.3,16.4,16.4,16.1,0.0,0.0,28,0.6,32,0.0,0.021,0.0,89.0,1,2021-09-02 07:02:00,Not_Visited
668,26.758,1101,2021,9,35,245,2,4,18,2021_9_2_18_0,1019.7,27.1,27.3,27.1,45,14.1,17.1,4.8,1.21,11.3,27.1,26.8,26.8,31.3,0.0,0.0,288,6.2,308,0.28,0.0,0.091,47.3,8,2021-09-02 18:00:00,Not_Visited
814,14.382,1101,2021,9,35,246,3,5,7,2021_9_3_7_2,1019.2,13.3,13.3,12.6,93,12.2,12.6,0.0,0.0,3.2,13.3,13.4,13.4,13.0,0.0,0.0,24,0.52,32,0.0,0.053,0.0,96.2,2,2021-09-03 07:02:00,Not_Visited
764,26.752,1101,2021,9,35,246,3,5,18,2021_9_3_18_0,1015.4,26.6,26.6,25.6,47,14.4,17.3,3.2,0.8,8.0,26.6,26.5,26.5,32.2,0.0,0.0,383,8.24,397,0.25,0.0,0.086,44.1,12,2021-09-03 18:00:00,Not_Visited
910,14.785,1101,2021,9,35,247,4,6,7,2021_9_4_7_2,1014.0,13.5,13.5,12.9,95,12.7,13.0,0.0,0.0,0.0,13.5,13.7,13.7,13.5,0.0,0.0,31,0.67,37,0.0,0.05,0.0,96.0,1,2021-09-04 07:02:00,Not_Visited
860,25.404,1101,2021,9,35,247,4,6,18,2021_9_4_18_0,1012.6,26.2,26.7,26.2,44,13.0,16.2,4.8,1.21,11.3,26.2,25.8,25.8,28.8,0.0,0.0,192,4.13,257,0.25,0.0,0.082,49.3,8,2021-09-04 18:00:00,Not_Visited
1006,14.489,1101,2021,9,35,248,5,7,7,2021_9_5_7_2,1015.6,13.4,13.4,12.4,94,12.4,12.8,0.0,0.0,1.6,13.4,13.5,13.5,13.1,0.0,0.0,24,0.52,30,0.0,0.052,0.0,96.0,2,2021-09-05 07:02:00,Not_Visited
956,27.278,1101,2021,9,35,248,5,7,18,2021_9_5_18_0,1016.2,28.3,28.5,28.3,39,13.0,16.4,3.2,0.8,8.0,28.3,27.6,27.6,31.9,0.0,0.0,273,5.87,302,0.28,0.0,0.104,41.4,8,2021-09-05 18:00:00,Not_Visited
1102,15.069,1101,2021,9,36,249,6,1,7,2021_9_6_7_2,1019.7,13.8,13.8,12.9,92,12.5,13.0,0.0,0.0,0.0,13.8,13.9,13.9,13.6,0.0,0.0,28,0.6,33,0.0,0.047,0.0,95.2,2,2021-09-06 07:02:00,Not_Visited
1052,26.953,1101,2021,9,36,249,6,1,18,2021_9_6_18_0,1019.4,28.2,28.6,28.2,37,12.1,15.7,4.8,1.21,12.9,28.2,27.4,27.4,31.6,0.0,0.0,275,5.92,299,0.3,0.0,0.102,39.2,7,2021-09-06 18:00:00,Not_Visited
1198,14.306,1101,2021,9,36,250,7,2,7,2021_9_7_7_2,1020.3,13.3,13.3,12.5,93,12.2,12.6,0.0,0.0,0.0,13.3,13.4,13.4,13.0,0.0,0.0,25,0.54,30,0.0,0.053,0.0,95.4,2,2021-09-07 07:02:00,Not_Visited
1148,25.096,1101,2021,9,36,250,7,2,18,2021_9_7_18_0,1017.8,27.1,27.9,27.1,39,11.9,15.5,6.4,1.61,14.5,27.1,26.3,26.3,28.8,0.0,0.0,168,3.61,290,0.25,0.0,0.091,45.0,3,2021-09-07 18:00:00,Not_Visited
1294,16.43,1101,2021,9,36,251,8,3,7,2021_9_8_7_2,1018.6,16.6,16.6,16.2,75,12.1,13.6,1.6,0.4,3.2,16.6,16.4,16.4,16.0,0.0,0.0,25,0.54,30,0.0,0.019,0.0,88.4,2,2021-09-08 07:02:00,Not_Visited
1244,26.428,1101,2021,9,36,251,8,3,18,2021_9_8_18_0,1015.7,27.4,27.6,27.4,36,11.0,14.8,6.4,1.61,12.9,27.4,26.5,26.5,30.4,0.0,0.0,253,5.44,274,0.3,0.0,0.094,37.8,7,2021-09-08 18:00:00,Not_Visited
1390,12.791,1101,2021,9,36,252,9,4,7,2021_9_9_7_2,1015.8,11.6,11.6,10.8,92,10.3,10.8,0.0,0.0,0.0,11.6,11.7,11.7,11.2,0.0,0.0,24,0.52,28,0.0,0.071,0.0,94.4,1,2021-09-09 07:02:00,Not_Visited
1340,26.275,1101,2021,9,36,252,9,4,18,2021_9_9_18_0,1013.4,27.9,28.2,27.9,34,10.6,14.5,3.2,0.8,8.0,27.9,26.9,26.9,30.8,0.0,0.0,253,5.44,272,0.25,0.0,0.1,46.0,7,2021-09-09 18:00:00,Not_Visited
1582,15.865,1101,2021,9,36,254,11,6,7,2021_9_11_7_2,1015.5,14.9,14.9,14.3,91,13.4,14.0,0.0,0.0,0.0,14.9,15.0,15.0,15.2,0.0,0.0,44,0.95,51,0.0,0.036,0.0,94.5,2,2021-09-11 07:02:00,Not_Visited
1532,27.338,1101,2021,9,36,254,11,6,18,2021_9_11_18_0,1012.6,28.4,28.7,28.4,46,15.7,18.5,1.6,0.4,4.8,28.4,28.5,28.5,32.4,0.0,0.0,233,5.01,253,0.23,0.0,0.105,56.6,6,2021-09-11 18:00:00,Not_Visited
1678,13.514,1101,2021,9,36,255,12,7,7,2021_9_12_7_2,1014.7,13.0,13.0,12.5,96,12.4,12.6,0.0,0.0,0.0,13.0,13.2,13.2,12.7,0.0,0.0,19,0.41,23,0.0,0.056,0.0,96.7,1,2021-09-12 07:02:00,Not_Visited
1628,27.92,1101,2021,9,36,255,12,7,18,2021_9_12_18_0,1012.2,29.1,29.6,29.1,43,15.2,18.2,3.2,0.8,6.4,29.1,28.9,28.9,32.8,0.0,0.0,235,5.06,257,0.23,0.0,0.112,61.0,6,2021-09-12 18:00:00,Not_Visited
1869,14.495,1101,2021,9,37,257,14,2,7,2021_9_14_7_2,1014.5,13.9,13.9,13.8,91,12.4,13.0,0.0,0.0,0.0,13.9,14.0,14.0,13.5,0.0,0.0,20,0.43,28,0.0,0.046,0.0,96.3,1,2021-09-14 07:02:00,Not_Visited
1819,27.461,1101,2021,9,37,257,14,2,18,2021_9_14_18_0,1013.8,28.5,28.9,28.5,47,16.1,18.8,6.4,1.61,12.9,28.5,28.7,28.7,31.2,0.0,0.0,157,3.38,181,0.23,0.0,0.106,49.4,5,2021-09-14 18:00:00,Not_Visited
1965,16.949,1101,2021,9,37,258,15,3,7,2021_9_15_7_2,1015.2,16.2,16.2,15.8,94,15.3,15.6,0.0,0.0,3.2,16.2,16.6,16.6,15.8,0.0,0.0,33,0.71,37,0.0,0.022,0.0,98.8,1,2021-09-15 07:02:00,Not_Visited
1915,25.491,1101,2021,9,37,258,15,3,18,2021_9_15_18_0,1013.8,26.8,27.0,26.8,57,17.6,19.8,4.8,1.21,9.7,26.8,27.4,27.4,28.3,0.0,0.0,76,1.63,128,0.13,0.0,0.089,65.5,5,2021-09-15 18:00:00,Not_Visited
2061,18.626,1101,2021,9,37,259,16,4,7,2021_9_16_7_2,1012.7,18.7,18.7,18.6,89,16.8,17.4,0.0,0.0,0.0,18.7,19.3,19.3,18.3,0.0,0.0,9,0.19,9,0.0,0.0,0.003,98.2,0,2021-09-16 07:02:00,Not_Visited
2011,23.913,1101,2021,9,37,259,16,4,18,2021_9_16_18_0,1011.7,23.2,23.7,23.2,80,19.5,20.5,6.4,1.61,14.5,23.2,24.2,24.2,27.7,0.0,0.0,198,4.26,299,0.15,0.0,0.05,79.0,2,2021-09-16 18:00:00,Not_Visited
2157,18.157,1101,2021,9,37,260,17,5,7,2021_9_17_7_2,1008.3,17.7,17.8,17.7,96,17.1,17.3,1.6,0.4,4.8,17.7,18.5,18.5,17.3,0.0,0.0,7,0.15,9,0.0,0.006,0.0,100.0,0,2021-09-17 07:02:00,Not_Visited
2107,25.333,1101,2021,9,37,260,17,5,18,2021_9_17_18_0,1007.3,26.6,26.8,26.6,57,17.4,19.6,1.6,0.4,4.8,26.6,27.1,27.1,30.6,0.0,0.0,203,4.37,227,0.18,0.0,0.086,61.0,5,2021-09-17 18:00:00,Not_Visited
2253,18.256,1101,2021,9,37,261,18,6,7,2021_9_18_7_2,1010.8,18.6,18.7,18.6,83,15.7,16.6,3.2,0.8,8.0,18.6,19.0,19.0,17.9,0.0,0.0,7,0.15,11,0.0,0.0,0.003,92.8,0,2021-09-18 07:02:00,Not_Visited
2203,25.205,1101,2021,9,37,261,18,6,18,2021_9_18_18_0,1009.2,25.8,26.1,25.8,61,17.7,19.7,3.2,0.8,8.0,25.8,26.4,26.4,29.7,0.0,0.0,194,4.17,211,0.2,0.0,0.078,68.2,5,2021-09-18 18:00:00,Not_Visited
2349,18.808,1101,2021,9,37,262,19,7,7,2021_9_19_7_2,1009.7,18.8,18.8,18.6,91,17.3,17.8,4.8,1.21,12.9,18.8,19.5,19.5,18.6,0.0,0.0,18,0.39,21,0.0,0.0,0.005,100.0,1,2021-09-19 07:02:00,Not_Visited
2299,21.867,1101,2021,9,37,262,19,7,18,2021_9_19_18_0,1006.6,21.1,21.2,21.1,79,17.3,18.4,9.7,2.41,20.9,21.1,21.8,21.8,26.1,0.0,0.0,256,5.51,304,0.2,0.0,0.029,79.8,6,2021-09-19 18:00:00,Not_Visited
2445,12.61,1101,2021,9,38,263,20,1,7,2021_9_20_7_2,1010.1,12.1,12.3,12.1,97,11.6,11.8,0.0,0.0,4.8,12.1,12.3,12.3,11.2,0.0,0.0,21,0.45,25,0.0,0.065,0.0,100.0,1,2021-09-20 07:02:00,Not_Visited
2395,23.025,1101,2021,9,38,263,20,1,18,2021_9_20_18_0,1011.5,23.2,24.2,23.2,60,15.0,17.2,9.7,2.41,17.7,23.2,23.4,23.4,26.2,0.0,0.0,164,3.53,229,0.23,0.0,0.051,56.7,2,2021-09-20 18:00:00,Not_Visited
2541,13.487,1101,2021,9,38,264,21,2,7,2021_9_21_7_2,1019.8,14.0,14.0,13.9,82,11.0,12.1,3.2,0.8,6.4,14.0,13.9,13.9,12.6,0.0,0.0,12,0.26,16,0.0,0.045,0.0,92.7,0,2021-09-21 07:02:00,Not_Visited
2491,22.459,1101,2021,9,38,264,21,2,18,2021_9_21_18_0,1021.2,22.5,23.0,22.5,57,13.6,16.0,4.8,1.21,12.9,22.5,22.4,22.4,25.5,0.0,0.0,189,4.07,229,0.18,0.0,0.043,54.3,5,2021-09-21 18:00:00,Not_Visited
2734,11.072,1101,2021,9,38,266,23,4,7,2021_9_23_7_2,1021.9,10.2,10.2,10.0,97,9.8,10.0,0.0,0.0,0.0,10.2,10.5,10.5,9.2,0.0,0.0,12,0.26,18,0.0,0.084,0.0,99.6,0,2021-09-23 07:02:00,Not_Visited
2684,21.746,1101,2021,9,38,266,23,4,18,2021_9_23_18_0,1018.1,22.5,22.9,22.5,55,13.0,15.6,4.8,1.21,12.9,22.5,22.3,22.3,25.2,0.0,0.0,174,3.74,206,0.2,0.0,0.043,63.5,4,2021-09-23 18:00:00,Not_Visited
2830,10.152,1101,2021,9,38,267,24,5,7,2021_9_24_7_2,1016.6,9.2,9.2,9.1,97,8.8,9.0,0.0,0.0,1.6,9.2,9.5,9.5,8.2,0.0,0.0,12,0.26,18,0.0,0.095,0.0,99.0,0,2021-09-24 07:02:00,Not_Visited
2780,23.085,1101,2021,9,38,267,24,5,18,2021_9_24_18_0,1014.8,25.2,25.5,25.2,51,14.4,17.1,1.6,0.4,4.8,25.2,25.2,25.2,27.9,0.0,0.0,164,3.53,185,0.18,0.0,0.072,58.0,4,2021-09-24 18:00:00,Not_Visited
2926,14.602,1101,2021,9,38,268,25,6,7,2021_9_25_7_2,1018.6,13.4,13.4,12.9,97,13.0,13.2,1.6,0.4,3.2,13.4,13.7,13.7,12.4,0.0,0.0,4,0.09,7,0.0,0.051,0.0,100.0,0,2021-09-25 07:02:00,Not_Visited
2876,22.835,1101,2021,9,38,268,25,6,18,2021_9_25_18_0,1017.5,24.8,25.9,24.8,62,17.0,19.0,1.6,0.4,4.8,24.8,25.2,25.2,26.2,0.0,0.0,80,1.72,127,0.13,0.0,0.067,69.2,2,2021-09-25 18:00:00,Not_Visited
3022,15.287,1101,2021,9,38,269,26,7,7,2021_9_26_7_2,1018.6,14.7,14.7,14.6,94,13.7,14.1,0.0,0.0,1.6,14.7,14.9,14.9,13.8,0.0,0.0,10,0.22,16,0.0,0.038,0.0,100.0,0,2021-09-26 07:02:00,Not_Visited
2972,19.014,1101,2021,9,38,269,26,7,18,2021_9_26_18_0,1018.0,18.9,19.1,18.9,95,18.1,18.4,4.8,1.21,9.7,18.9,19.8,19.8,19.0,0.8,4.4,0,0.0,0,0.0,0.0,0.006,100.0,0,2021-09-26 18:00:00,Not_Visited
3118,16.135,1101,2021,9,39,270,27,1,7,2021_9_27_7_2,1015.4,15.6,15.6,15.6,99,15.4,15.5,3.2,0.8,4.8,15.6,16.1,16.1,15.0,0.0,0.0,0,0.0,0,0.0,0.029,0.0,100.0,0,2021-09-27 07:02:00,Not_Visited
3068,21.346,1101,2021,9,39,270,27,1,18,2021_9_27_18_0,1014.2,22.3,22.6,22.3,76,17.9,19.1,1.6,0.4,3.2,22.3,23.0,23.0,24.5,0.0,0.0,96,2.07,134,0.1,0.0,0.042,83.0,3,2021-09-27 18:00:00,Not_Visited
3214,12.938,1101,2021,9,39,271,28,2,7,2021_9_28_7_2,1017.7,12.3,12.3,12.1,98,12.0,12.1,0.0,0.0,1.6,12.3,12.5,12.5,11.3,0.0,0.0,8,0.17,12,0.0,0.063,0.0,100.0,0,2021-09-28 07:02:00,Not_Visited
3164,24.006,1101,2021,9,39,271,28,2,18,2021_9_28_18_0,1016.3,25.6,25.8,25.6,61,17.5,19.5,3.2,0.8,9.7,25.6,26.1,26.1,29.0,0.0,0.0,166,3.57,225,0.15,0.0,0.076,67.5,3,2021-09-28 18:00:00,Not_Visited
3310,14.024,1101,2021,9,39,272,29,3,7,2021_9_29_7_2,1015.3,13.4,13.4,13.3,96,12.8,13.0,0.0,0.0,0.0,13.4,13.6,13.6,12.2,0.0,0.0,0,0.0,0,0.0,0.052,0.0,100.0,0,2021-09-29 07:02:00,Not_Visited
3260,23.345,1101,2021,9,39,272,29,3,18,2021_9_29_18_0,1014.2,25.9,26.3,25.9,52,15.3,17.9,1.6,0.4,9.7,25.9,26.0,26.0,28.5,0.0,0.0,146,3.14,171,0.18,0.0,0.079,77.1,3,2021-09-29 18:00:00,Not_Visited
