Unnamed: 0,temp_to_estimate,dist_to_central_station,year,month,week,day_of_year,day_of_month,day_of_week,hour,complete_timestamp(YYYY_M_DD_HH_M),barometer_hpa,temp_centr,hightemp_centr,lowtemp_centr,hum,dewpoint__c,wetbulb_c,windspeed_km_h,windrun_km,highwindspeed_km_h,windchill_c,heatindex_c,thwindex_c,thswindex_c,rain_mm,rain_rate_mm_h,solar_rad_w_m_2,solar_energy_ly,high_solar_rad_w_m_2,ET_Mm,heating_degree_days,cooling_degree_days,humidity_rh,solar_klux,timestamp,status,sensor
958.0,24.915,788.0,2021.0,9.0,35.0,248.0,5.0,7.0,18.0,2021_9_5_18_3,1015.8,25.9,27.0,25.9,51.0,15.0,17.7,4.8,1.21,11.3,25.9,26.0,26.0,28.1,0.0,0.0,126.0,2.71,167.0,0.0,0.0,0.079,59.1,4.0,2021-09-05 18:03:00,Visited,5
976.0,17.625,1679.0,2021.0,9.0,35.0,248.0,5.0,7.0,22.0,2021_9_5_22_0,1018.0,17.6,17.7,17.5,85.0,15.1,15.9,0.0,0.0,1.6,17.6,17.9,17.9,16.6,0.0,0.0,0.0,0.0,0.0,0.03,0.008,0.0,86.9,0.0,2021-09-05 22:00:00,Visited,1
979.0,16.71,788.0,2021.0,9.0,35.0,248.0,5.0,7.0,23.0,2021_9_5_23_0,1018.2,16.5,16.9,16.5,86.0,14.1,15.0,0.0,0.0,1.6,16.5,16.6,16.6,15.3,0.0,0.0,0.0,0.0,0.0,0.03,0.019,0.0,90.0,0.0,2021-09-05 23:00:00,Visited,6
971.0,18.289,1349.0,2021.0,9.0,35.0,248.0,5.0,7.0,21.0,2021_9_5_21_0,1017.0,19.1,19.8,19.1,77.0,15.0,16.3,0.0,0.0,3.2,19.1,19.4,19.4,18.1,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.008,84.5,0.0,2021-09-05 21:00:00,Visited,7
1017.0,15.944,1679.0,2021.0,9.0,36.0,249.0,6.0,1.0,0.0,2021_9_6_0_1,1018.7,15.7,16.1,15.7,89.0,13.9,14.5,0.0,0.0,3.2,15.7,15.8,15.8,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,91.4,0.0,2021-09-06 00:01:00,Visited,1
979.0,16.71,788.0,2021.0,9.0,35.0,248.0,5.0,7.0,23.0,2021_9_5_23_0,1018.2,16.5,16.9,16.5,86.0,14.1,15.0,0.0,0.0,1.6,16.5,16.6,16.6,15.3,0.0,0.0,0.0,0.0,0.0,0.03,0.019,0.0,90.0,0.0,2021-09-05 23:00:00,Visited,6
1017.0,15.944,1679.0,2021.0,9.0,36.0,249.0,6.0,1.0,0.0,2021_9_6_0_1,1018.7,15.7,16.1,15.7,89.0,13.9,14.5,0.0,0.0,3.2,15.7,15.8,15.8,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,91.4,0.0,2021-09-06 00:01:00,Visited,1
1060.0,15.602,788.0,2021.0,9.0,36.0,249.0,6.0,1.0,1.0,2021_9_6_1_1,1018.7,15.5,15.5,15.2,90.0,13.9,14.5,1.6,0.4,3.2,15.5,15.7,15.7,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,91.7,0.0,2021-09-06 01:01:00,Visited,6
1081.0,15.185,1101.0,2021.0,9.0,36.0,249.0,6.0,1.0,2.0,2021_9_6_2_1,1018.9,14.7,14.7,14.6,92.0,13.4,13.9,0.0,0.0,3.2,14.7,14.9,14.9,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,93.5,0.0,2021-09-06 02:01:00,Visited,3
1083.0,14.873,1679.0,2021.0,9.0,36.0,249.0,6.0,1.0,2.0,2021_9_6_2_3,1018.8,14.6,14.8,14.6,92.0,13.3,13.7,0.0,0.0,0.0,14.6,14.7,14.7,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.0,93.0,0.0,2021-09-06 02:03:00,Visited,1
1086.0,14.679,788.0,2021.0,9.0,36.0,249.0,6.0,1.0,3.0,2021_9_6_3_3,1018.8,14.3,14.8,14.3,87.0,12.2,13.0,0.0,0.0,3.2,14.3,14.3,14.3,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,92.8,0.0,2021-09-06 03:03:00,Visited,6
1089.0,13.886,788.0,2021.0,9.0,36.0,249.0,6.0,1.0,4.0,2021_9_6_4_2,1019.0,13.9,14.1,13.9,89.0,12.2,12.8,0.0,0.0,3.2,13.9,14.0,14.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,92.8,0.0,2021-09-06 04:02:00,Visited,5
1081.0,15.185,1101.0,2021.0,9.0,36.0,249.0,6.0,1.0,2.0,2021_9_6_2_1,1018.9,14.7,14.7,14.6,92.0,13.4,13.9,0.0,0.0,3.2,14.7,14.9,14.9,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,93.5,0.0,2021-09-06 02:01:00,Visited,3
1093.0,13.388,1679.0,2021.0,9.0,36.0,249.0,6.0,1.0,5.0,2021_9_6_5_1,1018.9,13.3,13.7,13.2,91.0,11.8,12.4,0.0,0.0,0.0,13.3,13.4,13.4,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.0,92.6,0.0,2021-09-06 05:01:00,Visited,1
1096.0,13.29,788.0,2021.0,9.0,36.0,249.0,6.0,1.0,6.0,2021_9_6_6_1,1018.9,12.8,12.9,12.8,91.0,11.3,11.9,0.0,0.0,0.0,12.8,12.9,12.9,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.0,93.7,0.0,2021-09-06 06:01:00,Visited,6
1098.0,13.129,1349.0,2021.0,9.0,36.0,249.0,6.0,1.0,6.0,2021_9_6_6_3,1019.0,12.7,12.7,12.6,93.0,11.6,12.0,0.0,0.0,0.0,12.7,12.8,12.8,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.0,94.0,0.0,2021-09-06 06:03:00,Visited,7
1089.0,13.886,788.0,2021.0,9.0,36.0,249.0,6.0,1.0,4.0,2021_9_6_4_2,1019.0,13.9,14.1,13.9,89.0,12.2,12.8,0.0,0.0,3.2,13.9,14.0,14.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,92.8,0.0,2021-09-06 04:02:00,Visited,5
1103.0,15.669,1679.0,2021.0,9.0,36.0,249.0,6.0,1.0,7.0,2021_9_6_7_3,1019.8,14.9,14.9,13.8,91.0,13.4,14.0,0.0,0.0,0.0,14.9,15.0,15.0,15.4,0.0,0.0,51.0,1.1,69.0,0.0,0.036,0.0,95.3,3.0,2021-09-06 07:03:00,Visited,1
1106.0,22.203,788.0,2021.0,9.0,36.0,249.0,6.0,1.0,8.0,2021_9_6_8_3,1020.6,21.3,21.3,20.2,68.0,15.1,16.9,0.0,0.0,3.2,21.3,21.3,21.3,24.8,0.0,0.0,228.0,4.9,258.0,0.0,0.0,0.031,78.7,7.0,2021-09-06 08:03:00,Visited,6
1098.0,13.129,1349.0,2021.0,9.0,36.0,249.0,6.0,1.0,6.0,2021_9_6_6_3,1019.0,12.7,12.7,12.6,93.0,11.6,12.0,0.0,0.0,0.0,12.7,12.8,12.8,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.0,94.0,0.0,2021-09-06 06:03:00,Visited,7
1020.0,25.556,1679.0,2021.0,9.0,36.0,249.0,6.0,1.0,10.0,2021_9_6_10_0,1020.9,24.9,24.9,24.1,50.0,13.8,16.6,4.8,1.21,11.3,24.9,24.9,24.9,30.1,0.0,0.0,436.0,9.38,450.0,0.23,0.0,0.069,55.2,13.0,2021-09-06 10:00:00,Visited,1
1023.0,31.572,1101.0,2021.0,9.0,36.0,249.0,6.0,1.0,10.0,2021_9_6_10_3,1021.1,25.8,25.8,25.7,41.0,11.6,15.1,11.3,2.82,22.5,25.8,25.2,25.2,30.7,0.0,0.0,540.0,11.62,559.0,0.0,0.0,0.078,43.3,16.0,2021-09-06 10:03:00,Visited,4
1106.0,22.203,788.0,2021.0,9.0,36.0,249.0,6.0,1.0,8.0,2021_9_6_8_3,1020.6,21.3,21.3,20.2,68.0,15.1,16.9,0.0,0.0,3.2,21.3,21.3,21.3,24.8,0.0,0.0,228.0,4.9,258.0,0.0,0.0,0.031,78.7,7.0,2021-09-06 08:03:00,Visited,6
1029.0,28.201,1679.0,2021.0,9.0,36.0,249.0,6.0,1.0,12.0,2021_9_6_12_1,1021.5,27.1,27.1,26.7,41.0,12.7,16.1,9.7,2.41,17.7,27.1,26.5,26.5,32.7,0.0,0.0,741.0,15.94,802.0,0.0,0.0,0.091,38.0,20.0,2021-09-06 12:01:00,Visited,1
1031.0,28.984,1679.0,2021.0,9.0,36.0,249.0,6.0,1.0,12.0,2021_9_6_12_3,1020.7,27.1,27.3,26.9,41.0,12.7,16.1,8.0,2.01,17.7,27.1,26.4,26.4,31.5,0.0,0.0,522.0,11.23,666.0,0.0,0.0,0.091,37.9,25.0,2021-09-06 12:03:00,Visited,2
1023.0,31.572,1101.0,2021.0,9.0,36.0,249.0,6.0,1.0,10.0,2021_9_6_10_3,1021.1,25.8,25.8,25.7,41.0,11.6,15.1,11.3,2.82,22.5,25.8,25.2,25.2,30.7,0.0,0.0,540.0,11.62,559.0,0.0,0.0,0.078,43.3,16.0,2021-09-06 10:03:00,Visited,4
1038.0,30.013,1679.0,2021.0,9.0,36.0,249.0,6.0,1.0,14.0,2021_9_6_14_2,1021.0,28.8,28.8,28.4,32.0,10.4,14.5,4.8,1.21,16.1,28.8,27.7,27.7,33.7,0.0,0.0,728.0,15.66,740.0,0.0,0.0,0.109,31.3,49.0,2021-09-06 14:02:00,Visited,1
1031.0,28.984,1679.0,2021.0,9.0,36.0,249.0,6.0,1.0,12.0,2021_9_6_12_3,1020.7,27.1,27.3,26.9,41.0,12.7,16.1,8.0,2.01,17.7,27.1,26.4,26.4,31.5,0.0,0.0,522.0,11.23,666.0,0.0,0.0,0.091,37.9,25.0,2021-09-06 12:03:00,Visited,2
1038.0,30.013,1679.0,2021.0,9.0,36.0,249.0,6.0,1.0,14.0,2021_9_6_14_2,1021.0,28.8,28.8,28.4,32.0,10.4,14.5,4.8,1.21,16.1,28.8,27.7,27.7,33.7,0.0,0.0,728.0,15.66,740.0,0.0,0.0,0.109,31.3,49.0,2021-09-06 14:02:00,Visited,1
1041.0,29.988,788.0,2021.0,9.0,36.0,249.0,6.0,1.0,15.0,2021_9_6_15_2,1020.3,28.9,29.2,28.9,32.0,10.6,14.6,6.4,1.61,16.1,28.9,27.9,27.9,33.8,0.0,0.0,649.0,13.96,663.0,0.0,0.0,0.111,29.9,48.0,2021-09-06 15:02:00,Visited,6
1046.0,29.938,1101.0,2021.0,9.0,36.0,249.0,6.0,1.0,16.0,2021_9_6_16_2,1019.6,28.8,29.2,28.8,31.0,10.0,14.2,8.0,2.01,17.7,28.8,27.7,27.7,33.4,0.0,0.0,522.0,11.23,541.0,0.0,0.0,0.109,32.9,36.0,2021-09-06 16:02:00,Visited,3
1048.0,30.729,1679.0,2021.0,9.0,36.0,249.0,6.0,1.0,17.0,2021_9_6_17_0,1019.6,28.7,28.9,28.7,34.0,11.3,15.1,6.4,1.61,19.3,28.7,27.7,27.7,33.2,0.0,0.0,450.0,9.68,471.0,0.43,0.0,0.108,33.7,17.0,2021-09-06 17:00:00,Visited,1
1051.0,27.969,788.0,2021.0,9.0,36.0,249.0,6.0,1.0,18.0,2021_9_6_18_0,1019.4,28.2,28.6,28.2,37.0,12.1,15.7,4.8,1.21,12.9,28.2,27.4,27.4,31.6,0.0,0.0,275.0,5.92,299.0,0.3,0.0,0.102,39.2,7.0,2021-09-06 18:00:00,Visited,6
1054.0,25.028,788.0,2021.0,9.0,36.0,249.0,6.0,1.0,18.0,2021_9_6_18_3,1019.3,26.9,27.4,26.9,35.0,10.1,14.1,4.8,1.21,12.9,26.9,25.9,25.9,27.9,0.0,0.0,132.0,2.84,155.0,0.0,0.0,0.089,40.1,3.0,2021-09-06 18:03:00,Visited,5
1046.0,29.938,1101.0,2021.0,9.0,36.0,249.0,6.0,1.0,16.0,2021_9_6_16_2,1019.6,28.8,29.2,28.8,31.0,10.0,14.2,8.0,2.01,17.7,28.8,27.7,27.7,33.4,0.0,0.0,522.0,11.23,541.0,0.0,0.0,0.109,32.9,36.0,2021-09-06 16:02:00,Visited,3
1058.0,21.105,1679.0,2021.0,9.0,36.0,249.0,6.0,1.0,19.0,2021_9_6_19_2,1018.9,24.3,25.6,24.3,44.0,11.3,14.7,1.6,0.4,3.2,24.3,23.9,23.9,22.7,0.0,0.0,20.0,0.43,32.0,0.0,0.0,0.063,56.8,0.0,2021-09-06 19:02:00,Visited,1
1065.0,18.001,788.0,2021.0,9.0,36.0,249.0,6.0,1.0,20.0,2021_9_6_20_2,1019.2,20.3,20.9,20.3,58.0,11.7,14.3,0.0,0.0,0.0,20.3,19.9,19.9,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,74.3,0.0,2021-09-06 20:02:00,Visited,6
1067.0,17.396,1349.0,2021.0,9.0,36.0,249.0,6.0,1.0,21.0,2021_9_6_21_0,1019.8,18.9,19.7,18.9,65.0,12.2,14.3,0.0,0.0,0.0,18.9,18.7,18.7,17.3,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.006,80.7,0.0,2021-09-06 21:00:00,Visited,7
1054.0,25.028,788.0,2021.0,9.0,36.0,249.0,6.0,1.0,18.0,2021_9_6_18_3,1019.3,26.9,27.4,26.9,35.0,10.1,14.1,4.8,1.21,12.9,26.9,25.9,25.9,27.9,0.0,0.0,132.0,2.84,155.0,0.0,0.0,0.089,40.1,3.0,2021-09-06 18:03:00,Visited,5
1072.0,16.15,1679.0,2021.0,9.0,36.0,249.0,6.0,1.0,22.0,2021_9_6_22_0,1020.5,18.4,18.5,18.3,67.0,12.1,14.2,1.6,0.4,4.8,18.4,18.1,18.1,16.7,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.001,80.0,0.0,2021-09-06 22:00:00,Visited,1
1075.0,15.323,788.0,2021.0,9.0,36.0,249.0,6.0,1.0,23.0,2021_9_6_23_0,1020.6,16.0,16.3,16.0,79.0,12.4,13.6,0.0,0.0,1.6,16.0,15.9,15.9,14.4,0.0,0.0,0.0,0.0,0.0,0.03,0.024,0.0,85.8,0.0,2021-09-06 23:00:00,Visited,6
1067.0,17.396,1349.0,2021.0,9.0,36.0,249.0,6.0,1.0,21.0,2021_9_6_21_0,1019.8,18.9,19.7,18.9,65.0,12.2,14.3,0.0,0.0,0.0,18.9,18.7,18.7,17.3,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.006,80.7,0.0,2021-09-06 21:00:00,Visited,7
1113.0,14.409,1679.0,2021.0,9.0,36.0,250.0,7.0,2.0,0.0,2021_9_7_0_1,1020.9,14.6,14.9,14.6,82.0,11.5,12.6,0.0,0.0,0.0,14.6,14.4,14.4,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.0,89.8,0.0,2021-09-07 00:01:00,Visited,1
1075.0,15.323,788.0,2021.0,9.0,36.0,249.0,6.0,1.0,23.0,2021_9_6_23_0,1020.6,16.0,16.3,16.0,79.0,12.4,13.6,0.0,0.0,1.6,16.0,15.9,15.9,14.4,0.0,0.0,0.0,0.0,0.0,0.03,0.024,0.0,85.8,0.0,2021-09-06 23:00:00,Visited,6
1113.0,14.409,1679.0,2021.0,9.0,36.0,250.0,7.0,2.0,0.0,2021_9_7_0_1,1020.9,14.6,14.9,14.6,82.0,11.5,12.6,0.0,0.0,0.0,14.6,14.4,14.4,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.0,89.8,0.0,2021-09-07 00:01:00,Visited,1
1156.0,14.916,788.0,2021.0,9.0,36.0,250.0,7.0,2.0,1.0,2021_9_7_1_1,1021.0,13.9,14.1,13.9,86.0,11.6,12.5,0.0,0.0,1.6,13.9,13.9,13.9,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,91.2,0.0,2021-09-07 01:01:00,Visited,6
1177.0,13.67,1101.0,2021.0,9.0,36.0,250.0,7.0,2.0,2.0,2021_9_7_2_1,1020.5,13.7,13.9,13.7,89.0,11.9,12.6,0.0,0.0,1.6,13.7,13.7,13.7,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.0,91.0,0.0,2021-09-07 02:01:00,Visited,3
1179.0,13.488,1679.0,2021.0,9.0,36.0,250.0,7.0,2.0,2.0,2021_9_7_2_3,1020.6,13.3,13.6,13.3,89.0,11.6,12.2,0.0,0.0,0.0,13.3,13.4,13.4,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.0,90.7,0.0,2021-09-07 02:03:00,Visited,1
1182.0,13.694,788.0,2021.0,9.0,36.0,250.0,7.0,2.0,3.0,2021_9_7_3_3,1020.7,13.0,13.2,12.9,89.0,11.2,11.9,0.0,0.0,3.2,13.0,13.0,13.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,91.5,0.0,2021-09-07 03:03:00,Visited,6
1185.0,13.032,788.0,2021.0,9.0,36.0,250.0,7.0,2.0,4.0,2021_9_7_4_2,1020.5,12.6,12.7,12.5,89.0,10.8,11.5,0.0,0.0,1.6,12.6,12.6,12.6,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,92.5,0.0,2021-09-07 04:02:00,Visited,5
1177.0,13.67,1101.0,2021.0,9.0,36.0,250.0,7.0,2.0,2.0,2021_9_7_2_1,1020.5,13.7,13.9,13.7,89.0,11.9,12.6,0.0,0.0,1.6,13.7,13.7,13.7,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.0,91.0,0.0,2021-09-07 02:01:00,Visited,3
1189.0,12.821,1679.0,2021.0,9.0,36.0,250.0,7.0,2.0,5.0,2021_9_7_5_1,1020.1,12.4,12.6,12.3,91.0,11.0,11.5,0.0,0.0,0.0,12.4,12.5,12.5,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,92.8,0.0,2021-09-07 05:01:00,Visited,1
1192.0,12.906,788.0,2021.0,9.0,36.0,250.0,7.0,2.0,6.0,2021_9_7_6_1,1019.8,12.5,12.6,12.3,91.0,11.1,11.6,0.0,0.0,1.6,12.5,12.6,12.6,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,92.9,0.0,2021-09-07 06:01:00,Visited,6
1194.0,12.698,1349.0,2021.0,9.0,36.0,250.0,7.0,2.0,6.0,2021_9_7_6_3,1020.1,12.3,12.4,12.2,92.0,11.0,11.5,0.0,0.0,0.0,12.3,12.4,12.4,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.0,93.5,0.0,2021-09-07 06:03:00,Visited,7
1185.0,13.032,788.0,2021.0,9.0,36.0,250.0,7.0,2.0,4.0,2021_9_7_4_2,1020.5,12.6,12.7,12.5,89.0,10.8,11.5,0.0,0.0,1.6,12.6,12.6,12.6,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,92.5,0.0,2021-09-07 04:02:00,Visited,5
1199.0,14.998,1679.0,2021.0,9.0,36.0,250.0,7.0,2.0,7.0,2021_9_7_7_3,1020.7,14.6,14.6,13.3,90.0,12.9,13.5,0.0,0.0,1.6,14.6,14.7,14.7,14.8,0.0,0.0,45.0,0.97,62.0,0.0,0.039,0.0,96.1,2.0,2021-09-07 07:03:00,Visited,1
1202.0,21.0,788.0,2021.0,9.0,36.0,250.0,7.0,2.0,8.0,2021_9_7_8_3,1021.1,19.7,19.7,18.8,67.0,13.4,15.4,0.0,0.0,1.6,19.7,19.7,19.7,22.6,0.0,0.0,194.0,4.17,206.0,0.0,0.0,0.014,74.6,6.0,2021-09-07 08:03:00,Visited,6
1194.0,12.698,1349.0,2021.0,9.0,36.0,250.0,7.0,2.0,6.0,2021_9_7_6_3,1020.1,12.3,12.4,12.2,92.0,11.0,11.5,0.0,0.0,0.0,12.3,12.4,12.4,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.0,93.5,0.0,2021-09-07 06:03:00,Visited,7
1116.0,24.05,1679.0,2021.0,9.0,36.0,250.0,7.0,2.0,10.0,2021_9_7_10_0,1021.3,24.3,24.3,23.6,52.0,13.8,16.5,3.2,0.8,6.4,24.3,24.3,24.3,28.7,0.0,0.0,360.0,7.74,526.0,0.23,0.0,0.062,55.0,11.0,2021-09-07 10:00:00,Visited,1
1119.0,27.812,1101.0,2021.0,9.0,36.0,250.0,7.0,2.0,10.0,2021_9_7_10_3,1021.7,25.1,25.1,24.8,46.0,12.7,15.8,4.8,1.21,11.3,25.1,24.8,24.8,29.3,0.0,0.0,404.0,8.69,552.0,0.0,0.0,0.071,45.5,19.0,2021-09-07 10:03:00,Visited,4
1202.0,21.0,788.0,2021.0,9.0,36.0,250.0,7.0,2.0,8.0,2021_9_7_8_3,1021.1,19.7,19.7,18.8,67.0,13.4,15.4,0.0,0.0,1.6,19.7,19.7,19.7,22.6,0.0,0.0,194.0,4.17,206.0,0.0,0.0,0.014,74.6,6.0,2021-09-07 08:03:00,Visited,6
1125.0,27.804,1679.0,2021.0,9.0,36.0,250.0,7.0,2.0,12.0,2021_9_7_12_1,1021.8,26.9,26.9,26.4,38.0,11.4,15.1,6.4,1.61,17.7,26.9,26.1,26.1,32.2,0.0,0.0,714.0,15.36,722.0,0.0,0.0,0.09,38.6,35.0,2021-09-07 12:01:00,Visited,1
1127.0,28.807,1679.0,2021.0,9.0,36.0,250.0,7.0,2.0,12.0,2021_9_7_12_3,1021.0,27.0,27.1,27.0,35.0,10.2,14.2,6.4,1.61,14.5,27.0,26.1,26.1,32.1,0.0,0.0,737.0,15.85,768.0,0.0,0.0,0.09,34.7,24.0,2021-09-07 12:03:00,Visited,2
1119.0,27.812,1101.0,2021.0,9.0,36.0,250.0,7.0,2.0,10.0,2021_9_7_10_3,1021.7,25.1,25.1,24.8,46.0,12.7,15.8,4.8,1.21,11.3,25.1,24.8,24.8,29.3,0.0,0.0,404.0,8.69,552.0,0.0,0.0,0.071,45.5,19.0,2021-09-07 10:03:00,Visited,4
1134.0,27.481,1679.0,2021.0,9.0,36.0,250.0,7.0,2.0,14.0,2021_9_7_14_2,1019.3,27.8,28.6,27.8,32.0,9.6,13.7,4.8,1.21,14.5,27.8,26.7,26.7,32.0,0.0,0.0,559.0,12.02,777.0,0.0,0.0,0.098,36.6,19.0,2021-09-07 14:02:00,Visited,1
1127.0,28.807,1679.0,2021.0,9.0,36.0,250.0,7.0,2.0,12.0,2021_9_7_12_3,1021.0,27.0,27.1,27.0,35.0,10.2,14.2,6.4,1.61,14.5,27.0,26.1,26.1,32.1,0.0,0.0,737.0,15.85,768.0,0.0,0.0,0.09,34.7,24.0,2021-09-07 12:03:00,Visited,2
1134.0,27.481,1679.0,2021.0,9.0,36.0,250.0,7.0,2.0,14.0,2021_9_7_14_2,1019.3,27.8,28.6,27.8,32.0,9.6,13.7,4.8,1.21,14.5,27.8,26.7,26.7,32.0,0.0,0.0,559.0,12.02,777.0,0.0,0.0,0.098,36.6,19.0,2021-09-07 14:02:00,Visited,1
1137.0,28.603,788.0,2021.0,9.0,36.0,250.0,7.0,2.0,15.0,2021_9_7_15_2,1020.0,28.4,28.4,27.6,32.0,10.1,14.2,3.2,0.8,8.0,28.4,27.3,27.3,33.1,0.0,0.0,612.0,13.16,714.0,0.0,0.0,0.105,40.5,47.0,2021-09-07 15:02:00,Visited,6
1142.0,30.233,1101.0,2021.0,9.0,36.0,250.0,7.0,2.0,16.0,2021_9_7_16_2,1018.9,28.6,28.6,28.4,34.0,11.2,15.0,3.2,0.8,11.3,28.6,27.6,27.6,33.3,0.0,0.0,514.0,11.06,594.0,0.0,0.0,0.106,34.2,35.0,2021-09-07 16:02:00,Visited,3
1144.0,29.843,1679.0,2021.0,9.0,36.0,250.0,7.0,2.0,17.0,2021_9_7_17_0,1018.5,28.3,28.5,28.3,35.0,11.4,15.1,3.2,0.8,9.7,28.3,27.3,27.3,32.8,0.0,0.0,439.0,9.44,461.0,0.38,0.0,0.104,40.1,15.0,2021-09-07 17:00:00,Visited,1
1147.0,25.994,788.0,2021.0,9.0,36.0,250.0,7.0,2.0,18.0,2021_9_7_18_0,1017.8,27.1,27.9,27.1,39.0,11.9,15.5,6.4,1.61,14.5,27.1,26.3,26.3,28.8,0.0,0.0,168.0,3.61,290.0,0.25,0.0,0.091,45.0,3.0,2021-09-07 18:00:00,Visited,6
1150.0,23.663,788.0,2021.0,9.0,36.0,250.0,7.0,2.0,18.0,2021_9_7_18_3,1017.9,25.1,25.6,25.1,53.0,14.9,17.4,0.0,0.0,3.2,25.1,25.2,25.2,26.1,0.0,0.0,72.0,1.55,74.0,0.0,0.0,0.071,64.7,3.0,2021-09-07 18:03:00,Visited,5
1142.0,30.233,1101.0,2021.0,9.0,36.0,250.0,7.0,2.0,16.0,2021_9_7_16_2,1018.9,28.6,28.6,28.4,34.0,11.2,15.0,3.2,0.8,11.3,28.6,27.6,27.6,33.3,0.0,0.0,514.0,11.06,594.0,0.0,0.0,0.106,34.2,35.0,2021-09-07 16:02:00,Visited,3
1154.0,21.398,1679.0,2021.0,9.0,36.0,250.0,7.0,2.0,19.0,2021_9_7_19_2,1017.5,23.7,24.3,23.7,66.0,16.9,18.7,0.0,0.0,1.6,23.7,24.2,24.2,23.4,0.0,0.0,29.0,0.62,35.0,0.0,0.0,0.056,80.5,1.0,2021-09-07 19:02:00,Visited,1
1161.0,19.295,788.0,2021.0,9.0,36.0,250.0,7.0,2.0,20.0,2021_9_7_20_2,1017.9,20.7,21.1,20.7,72.0,15.4,17.0,0.0,0.0,0.0,20.7,21.0,21.0,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,85.0,0.0,2021-09-07 20:02:00,Visited,6
1163.0,18.296,1349.0,2021.0,9.0,36.0,250.0,7.0,2.0,21.0,2021_9_7_21_0,1018.3,19.2,20.2,19.2,77.0,15.0,16.3,0.0,0.0,1.6,19.2,19.5,19.5,18.2,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.009,86.2,0.0,2021-09-07 21:00:00,Visited,7
1150.0,23.663,788.0,2021.0,9.0,36.0,250.0,7.0,2.0,18.0,2021_9_7_18_3,1017.9,25.1,25.6,25.1,53.0,14.9,17.4,0.0,0.0,3.2,25.1,25.2,25.2,26.1,0.0,0.0,72.0,1.55,74.0,0.0,0.0,0.071,64.7,3.0,2021-09-07 18:03:00,Visited,5
1168.0,16.61,1679.0,2021.0,9.0,36.0,250.0,7.0,2.0,22.0,2021_9_7_22_0,1018.5,17.0,17.4,17.0,83.0,14.1,15.1,0.0,0.0,0.0,17.0,17.1,17.1,15.8,0.0,0.0,0.0,0.0,0.0,0.03,0.014,0.0,88.3,0.0,2021-09-07 22:00:00,Visited,1
1171.0,16.25,788.0,2021.0,9.0,36.0,250.0,7.0,2.0,23.0,2021_9_7_23_0,1018.5,16.3,16.7,16.3,83.0,13.4,14.4,0.0,0.0,0.0,16.3,16.4,16.4,15.0,0.0,0.0,0.0,0.0,0.0,0.03,0.021,0.0,89.6,0.0,2021-09-07 23:00:00,Visited,6
1163.0,18.296,1349.0,2021.0,9.0,36.0,250.0,7.0,2.0,21.0,2021_9_7_21_0,1018.3,19.2,20.2,19.2,77.0,15.0,16.3,0.0,0.0,1.6,19.2,19.5,19.5,18.2,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.009,86.2,0.0,2021-09-07 21:00:00,Visited,7
